|company_name|startup_goa_link|gmap|lat|lng|place_id|formatted_address
20|BIDINGOA|http://startupgoa.org/company/BIDINGOA/|||||
21|Bizfosys Technologies|http://startupgoa.org/company/Bizfosys%20Technologies/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.296482, 'lng': 73.97376799999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2951330197085, 'lng': 73.97241901970848}, 'northeast': {'lat': 15.2978309802915, 'lng': 73.9751169802915}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Arlem', 'short_name': 'Arlem'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403602', 'short_name': '403602'}], 'place_id': 'ChIJx6IXBHuxvzsRThtIaLVqr64', 'formatted_address': 'Office #201, Crossroads Avenue Commercial Plaza,, Behind Goa Bottling Company,, Arlem, Goa 403602, India'}]|15.296482|73.97376799999999|ChIJx6IXBHuxvzsRThtIaLVqr64|Office #201, Crossroads Avenue Commercial Plaza,, Behind Goa Bottling Company,, Arlem, Goa 403602, India
22|BLITS Couriers and Xpress Services|http://startupgoa.org/company/BLITS%20Couriers%20and%20Xpress%20Services/|[{'geometry': {'location': {'lat': 15.494009, 'lng': 73.835702}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4926600197085, 'lng': 73.8343530197085}, 'northeast': {'lat': 15.4953579802915, 'lng': 73.83705098029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJn4RSq4TAvzsR21rJoqVbaxU', 'types': ['establishment', 'point_of_interest'], 'partial_match': True, 'formatted_address': 'Shop no-14 ALCON CHAMBER OPP-NAVINBHAN, Panaji, Goa 403001, India'}]|15.494009|73.835702|ChIJn4RSq4TAvzsR21rJoqVbaxU|Shop no-14 ALCON CHAMBER OPP-NAVINBHAN, Panaji, Goa 403001, India
23|BLITS Global Technologies Pvt Ltd|http://startupgoa.org/company/BLITS%20Global%20Technologies%20Pvt%20Ltd/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.397273, 'lng': 73.809671}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.3959240197085, 'lng': 73.8083220197085}, 'northeast': {'lat': 15.3986219802915, 'lng': 73.8110199802915}}}, 'address_components': [{'types': ['route'], 'long_name': 'Fr José Vaz Road', 'short_name': 'Fr José Vaz Rd'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Vaddem, New Vaddem', 'short_name': 'Vaddem, New Vaddem'}, {'types': ['locality', 'political'], 'long_name': 'Vasco da Gama', 'short_name': 'Vasco da Gama'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'South Goa', 'short_name': 'South Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403802', 'short_name': '403802'}], 'place_id': 'ChIJfVSZtLvHvzsRkPA3s67rEmE', 'formatted_address': '201-II,Anand Trade Centre,Opposite Vasco Municipality, Fr José Vaz Rd, Vaddem, New Vaddem, Vasco da Gama, Goa 403802, India'}]|15.397273|73.809671|ChIJfVSZtLvHvzsRkPA3s67rEmE|201-II,Anand Trade Centre,Opposite Vasco Municipality, Fr José Vaz Rd, Vaddem, New Vaddem, Vasco da Gama, Goa 403802, India
24|Blurb|http://startupgoa.org/company/Blurb/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5356179, 'lng': 73.82748889999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5342689197085, 'lng': 73.8261399197085}, 'northeast': {'lat': 15.5369668802915, 'lng': 73.8288378802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Penha de França', 'short_name': 'Penha de França'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJVVVVyBHAvzsRrXB9_Dap6go', 'formatted_address': 'House 633(2), Between Phase 1&2, Defence Colony, Porvorim, Penha de França, Goa 403521, India'}]|15.5356179|73.82748889999999|ChIJVVVVyBHAvzsRrXB9_Dap6go|House 633(2), Between Phase 1&2, Defence Colony, Porvorim, Penha de França, Goa 403521, India
25|Broadway Books|http://startupgoa.org/company/Broadway%20Books/|[{'types': ['book_store', 'establishment', 'point_of_interest', 'store'], 'geometry': {'location': {'lat': 15.4948825, 'lng': 73.8205582}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.4935335197085, 'lng': 73.81920921970848}, 'northeast': {'lat': 15.4962314802915, 'lng': 73.82190718029149}}}, 'address_components': [{'types': ['subpremise'], 'long_name': '1st Floor', 'short_name': '1st Floor'}, {'types': ['premise'], 'long_name': 'Ashirwad Building', 'short_name': 'Ashirwad Building'}, {'types': ['route'], 'long_name': '18th June Road', 'short_name': '18th June Rd'}, {'types': ['neighborhood', 'political'], 'long_name': 'Near Caluco Island', 'short_name': 'Near Caluco Island'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Altinho', 'short_name': 'Altinho'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJX98WyY7AvzsRtSVWt1CTbA8', 'formatted_address': '1st Floor, Ashirwad Building, 18th June Rd, Near Caluco Island, Altinho, Panaji, Goa 403001, India'}, {'types': ['book_store', 'establishment', 'point_of_interest', 'store'], 'geometry': {'location': {'lat': 15.529256, 'lng': 73.7649519}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5279070197085, 'lng': 73.76360291970849}, 'northeast': {'lat': 15.5306049802915, 'lng': 73.7663008802915}}}, 'address_components': [{'types': ['route'], 'long_name': 'Aguada - Siolim Rd, Aguada Fort Road', 'short_name': 'Aguada - Siolim Rd, Aguada Fort Road'}, {'types': ['neighborhood', 'political'], 'long_name': 'Gauravaddo, Near Dr Dukle Hospital & Research Centre', 'short_name': 'Gauravaddo, Near Dr Dukle Hospital & Research Centre'}, {'types': ['political', 'sublocality', 'sublocality_level_2'], 'long_name': 'Candolim', 'short_name': 'Candolim'}, {'types': ['locality', 'political'], 'long_name': 'Calangute', 'short_name': 'Calangute'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403515', 'short_name': '403515'}], 'place_id': 'ChIJNSjHse7BvzsRMCBhty_NY14', 'formatted_address': 'Aguada - Siolim Rd, Aguada Fort Road, Gauravaddo, Near Dr Dukle Hospital & Research Centre, Candolim, Calangute, Goa 403515, India'}]|15.4948825|73.8205582|ChIJX98WyY7AvzsRtSVWt1CTbA8|1st Floor, Ashirwad Building, 18th June Rd, Near Caluco Island, Altinho, Panaji, Goa 403001, India
26|Broadway IT|http://startupgoa.org/company/Broadway%20IT/|[{'types': ['book_store', 'establishment', 'point_of_interest', 'store'], 'geometry': {'location': {'lat': 15.4948825, 'lng': 73.8205582}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.4935335197085, 'lng': 73.81920921970848}, 'northeast': {'lat': 15.4962314802915, 'lng': 73.82190718029149}}}, 'address_components': [{'types': ['subpremise'], 'long_name': '1st Floor', 'short_name': '1st Floor'}, {'types': ['premise'], 'long_name': 'Ashirwad Building', 'short_name': 'Ashirwad Building'}, {'types': ['route'], 'long_name': '18th June Road', 'short_name': '18th June Rd'}, {'types': ['neighborhood', 'political'], 'long_name': 'Near Caluco Island', 'short_name': 'Near Caluco Island'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Altinho', 'short_name': 'Altinho'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJX98WyY7AvzsRtSVWt1CTbA8', 'formatted_address': '1st Floor, Ashirwad Building, 18th June Rd, Near Caluco Island, Altinho, Panaji, Goa 403001, India'}, {'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.496688, 'lng': 73.833935}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4953390197085, 'lng': 73.8325860197085}, 'northeast': {'lat': 15.4980369802915, 'lng': 73.8352839802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJuRbU94TAvzsRpJrZgDE5L_U', 'formatted_address': '515, Citicentre, Patto Plaza, Panaji, Goa 403001, India'}]|15.4948825|73.8205582|ChIJX98WyY7AvzsRtSVWt1CTbA8|1st Floor, Ashirwad Building, 18th June Rd, Near Caluco Island, Altinho, Panaji, Goa 403001, India
27|Browntape|http://startupgoa.org/company/Browntape/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5341815, 'lng': 73.82129859999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5328325197085, 'lng': 73.81994961970848}, 'northeast': {'lat': 15.5355304802915, 'lng': 73.8226475802915}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Porvorim', 'short_name': 'Porvorim'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJR0IFFHnAvzsR3xxjYkk5r1c', 'formatted_address': '2nd Floor, Alvaro Avenue, Alvaro Gardens, Above BATA Showroom, CHOGM Road, Porvorim, Goa 403521, India'}]|15.5341815|73.82129859999999|ChIJR0IFFHnAvzsR3xxjYkk5r1c|2nd Floor, Alvaro Avenue, Alvaro Gardens, Above BATA Showroom, CHOGM Road, Porvorim, Goa 403521, India
28|Browntape eCommerce|http://startupgoa.org/company/Browntape%20eCommerce/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5342182, 'lng': 73.8212794}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5328692197085, 'lng': 73.8199304197085}, 'northeast': {'lat': 15.5355671802915, 'lng': 73.8226283802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Penha de França', 'short_name': 'Penha de França'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJR0IFFHnAvzsRPw7bqeazFoI', 'formatted_address': '2nd Floor, Alvaro Avenue, Alvaro Gardens, Porvorim, Alto Porvorim, Penha de França, Goa 403521, India'}]|15.5342182|73.8212794|ChIJR0IFFHnAvzsRPw7bqeazFoI|2nd Floor, Alvaro Avenue, Alvaro Gardens, Porvorim, Alto Porvorim, Penha de França, Goa 403521, India
29|Browntape Technologies|http://startupgoa.org/company/Browntape%20Technologies/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5341815, 'lng': 73.82129859999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5328325197085, 'lng': 73.81994961970848}, 'northeast': {'lat': 15.5355304802915, 'lng': 73.8226475802915}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Porvorim', 'short_name': 'Porvorim'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJR0IFFHnAvzsR3xxjYkk5r1c', 'formatted_address': '2nd Floor, Alvaro Avenue, Alvaro Gardens, Above BATA Showroom, CHOGM Road, Porvorim, Goa 403521, India'}]|15.5341815|73.82129859999999|ChIJR0IFFHnAvzsR3xxjYkk5r1c|2nd Floor, Alvaro Avenue, Alvaro Gardens, Above BATA Showroom, CHOGM Road, Porvorim, Goa 403521, India
30|BTD|http://startupgoa.org/company/BTD/|||||
31|Business Etc.|http://startupgoa.org/company/Business%20Etc./|[{'types': ['establishment', 'point_of_interest', 'university'], 'geometry': {'location': {'lat': 15.568523, 'lng': 74.0266943}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5671740197085, 'lng': 74.02534531970849}, 'northeast': {'lat': 15.5698719802915, 'lng': 74.02804328029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Poriem', 'short_name': 'Poriem'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403505', 'short_name': '403505'}], 'place_id': 'ChIJSUCZ9lm9vzsRcpHqJeVqf9o', 'formatted_address': 'Near Ravindra Bhavan, Sanquelim, Poriem, Goa 403505, India'}]|15.568523|74.0266943|ChIJSUCZ9lm9vzsRcpHqJeVqf9o|Near Ravindra Bhavan, Sanquelim, Poriem, Goa 403505, India
32|CasFer Technologies|http://startupgoa.org/company/CasFer%20Technologies/|||||
33|Citihomes Real Estate|http://startupgoa.org/company/Citihomes%20Real%20Estate/|[{'types': ['establishment', 'finance', 'general_contractor', 'point_of_interest', 'real_estate_agency'], 'geometry': {'location': {'lat': 15.455872, 'lng': 73.803191}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4545230197085, 'lng': 73.80184201970849}, 'northeast': {'lat': 15.4572209802915, 'lng': 73.80453998029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403004', 'short_name': '403004'}], 'place_id': 'ChIJ4xvk5izHvzsRORyAWdOvTsE', 'formatted_address': 'Aguiar Society, Opp NIO, Towards Jetty, Panaji, Goa 403004, India'}]|15.455872|73.803191|ChIJ4xvk5izHvzsRORyAWdOvTsE|Aguiar Society, Opp NIO, Towards Jetty, Panaji, Goa 403004, India
34|CoachThem.com|http://startupgoa.org/company/CoachThem.com/|||||
35|CodeMax IT Solutions OPC|http://startupgoa.org/company/CodeMax%20IT%20Solutions%20%28OPC%29/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.296456, 'lng': 73.97373}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2951070197085, 'lng': 73.97238101970851}, 'northeast': {'lat': 15.2978049802915, 'lng': 73.97507898029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403602', 'short_name': '403602'}], 'place_id': 'ChIJ83gBNOazvzsRKsZNFgXa7B4', 'formatted_address': 'Office No. 201, CrossRoad Avenue - Commercial Section, Near ICICI Bank / Pepsi Bottling / Mahindra showroom, Arlem, Fatorda, Margao, Goa 403602, India'}]|15.296456|73.97373|ChIJ83gBNOazvzsRKsZNFgXa7B4|Office No. 201, CrossRoad Avenue - Commercial Section, Near ICICI Bank / Pepsi Bottling / Mahindra showroom, Arlem, Fatorda, Margao, Goa 403602, India
36|CodeMax IT Solutions OPC Pvt. Ltd.|http://startupgoa.org/company/CodeMax%20IT%20Solutions%20%28OPC%29%20Pvt.%20Ltd./|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.296456, 'lng': 73.97373}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2951070197085, 'lng': 73.97238101970851}, 'northeast': {'lat': 15.2978049802915, 'lng': 73.97507898029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403602', 'short_name': '403602'}], 'place_id': 'ChIJ83gBNOazvzsRKsZNFgXa7B4', 'formatted_address': 'Office No. 201, CrossRoad Avenue - Commercial Section, Near ICICI Bank / Pepsi Bottling / Mahindra showroom, Arlem, Fatorda, Margao, Goa 403602, India'}]|15.296456|73.97373|ChIJ83gBNOazvzsRKsZNFgXa7B4|Office No. 201, CrossRoad Avenue - Commercial Section, Near ICICI Bank / Pepsi Bottling / Mahindra showroom, Arlem, Fatorda, Margao, Goa 403602, India
37|CodeMax IT Solutions Pvt. Ltd|http://startupgoa.org/company/CodeMax%20IT%20Solutions%20Pvt.%20Ltd/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.296456, 'lng': 73.97373}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2951070197085, 'lng': 73.97238101970851}, 'northeast': {'lat': 15.2978049802915, 'lng': 73.97507898029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403602', 'short_name': '403602'}], 'place_id': 'ChIJ83gBNOazvzsRKsZNFgXa7B4', 'formatted_address': 'Office No. 201, CrossRoad Avenue - Commercial Section, Near ICICI Bank / Pepsi Bottling / Mahindra showroom, Arlem, Fatorda, Margao, Goa 403602, India'}]|15.296456|73.97373|ChIJ83gBNOazvzsRKsZNFgXa7B4|Office No. 201, CrossRoad Avenue - Commercial Section, Near ICICI Bank / Pepsi Bottling / Mahindra showroom, Arlem, Fatorda, Margao, Goa 403602, India
38|CodeMax IT Solutions Pvt. Ltd.|http://startupgoa.org/company/CodeMax%20IT%20Solutions%20Pvt.%20Ltd./|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.296456, 'lng': 73.97373}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2951070197085, 'lng': 73.97238101970851}, 'northeast': {'lat': 15.2978049802915, 'lng': 73.97507898029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403602', 'short_name': '403602'}], 'place_id': 'ChIJ83gBNOazvzsRKsZNFgXa7B4', 'formatted_address': 'Office No. 201, CrossRoad Avenue - Commercial Section, Near ICICI Bank / Pepsi Bottling / Mahindra showroom, Arlem, Fatorda, Margao, Goa 403602, India'}]|15.296456|73.97373|ChIJ83gBNOazvzsRKsZNFgXa7B4|Office No. 201, CrossRoad Avenue - Commercial Section, Near ICICI Bank / Pepsi Bottling / Mahindra showroom, Arlem, Fatorda, Margao, Goa 403602, India
39|Codeplay|http://startupgoa.org/company/Codeplay/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.486751, 'lng': 73.819924}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4854020197085, 'lng': 73.8185750197085}, 'northeast': {'lat': 15.4880999802915, 'lng': 73.82127298029151}}}, 'address_components': [{'types': ['route'], 'long_name': 'Saint Inez Road', 'short_name': 'St Inez Rd'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJqyS3mJTAvzsR9NkT0e39q2M', 'formatted_address': 'S1 Roshelle Apartments, St Inez Rd, Panaji, Goa 403001, India'}]|15.486751|73.819924|ChIJqyS3mJTAvzsR9NkT0e39q2M|S1 Roshelle Apartments, St Inez Rd, Panaji, Goa 403001, India
40|CodeRun LLP|http://startupgoa.org/company/CodeRun%20LLP/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.2958242, 'lng': 73.97438369999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2944752197085, 'lng': 73.97303471970848}, 'northeast': {'lat': 15.2971731802915, 'lng': 73.9757326802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403602', 'short_name': '403602'}], 'place_id': 'ChIJox4hoXuxvzsRh-jREQpYI4c', 'formatted_address': 'Office 205, CrossRoads Avenue Commercial Plaza, Margao, Goa 403602, India'}]|15.2958242|73.97438369999999|ChIJox4hoXuxvzsRh-jREQpYI4c|Office 205, CrossRoads Avenue Commercial Plaza, Margao, Goa 403602, India
41|CodeSprint|http://startupgoa.org/company/CodeSprint/|||||
42|Content Round the Clock|http://startupgoa.org/company/Content%20Round%20the%20Clock/|||||
43|CraftGully.com - Chingari Ventures|http://startupgoa.org/company/CraftGully.com%20-%20Chingari%20Ventures/|||||
44|Creative Connection|http://startupgoa.org/company/Creative%20Connection/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.276836, 'lng': 73.955574}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2754870197085, 'lng': 73.95422501970849}, 'northeast': {'lat': 15.2781849802915, 'lng': 73.95692298029151}}}, 'address_components': [{'types': ['neighborhood', 'political'], 'long_name': 'Comba', 'short_name': 'Comba'}, {'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'South Goa', 'short_name': 'South Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403601', 'short_name': '403601'}], 'place_id': 'ChIJtxdvOeazvzsRH0uy3IUNDiw', 'formatted_address': 'Comba, Margao, Goa 403601, India'}]|15.276836|73.955574|ChIJtxdvOeazvzsRH0uy3IUNDiw|Comba, Margao, Goa 403601, India
45|CreoMetric|http://startupgoa.org/company/CreoMetric/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.527351, 'lng': 73.828473}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5260020197085, 'lng': 73.8271240197085}, 'northeast': {'lat': 15.5286999802915, 'lng': 73.82982198029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Penha de França', 'short_name': 'Penha de França'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJkUsfdCHAvzsRr7KO1gt143c', 'formatted_address': '172/0, Plot no 3, Behind Goa Education Board, Penha de França, Goa 403521, India'}]|15.527351|73.828473|ChIJkUsfdCHAvzsRr7KO1gt143c|172/0, Plot no 3, Behind Goa Education Board, Penha de França, Goa 403521, India
46|Criador Solutions|http://startupgoa.org/company/Criador%20Solutions/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.3802156, 'lng': 73.9797774}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.3788666197085, 'lng': 73.9784284197085}, 'northeast': {'lat': 15.3815645802915, 'lng': 73.98112638029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Ponda', 'short_name': 'Ponda'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403401', 'short_name': '403401'}], 'place_id': 'ChIJ81V0eX-6vzsRc0M_y6yqJtc', 'formatted_address': 'H.No 277, Kaswada Talaulim, Durbhat, Ponda, Goa 403401, India'}]|15.3802156|73.9797774|ChIJ81V0eX-6vzsRc0M_y6yqJtc|H.No 277, Kaswada Talaulim, Durbhat, Ponda, Goa 403401, India
47|Cryptomover|http://startupgoa.org/company/Cryptomover/|||||
48|crystal siola|http://startupgoa.org/company/crystal%20siola/|||||
49|CyclingZens|http://startupgoa.org/company/CyclingZens/|||||
